"label","text"
"legitimate","Subject: Conference registration

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Jordan Patel"
"legitimate","Subject: Welcome aboard

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Jordan Garcia"
"phishing","Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: authentication, two factor, passcode

Support Desk,
Casey Singh"
"phishing","Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: act fast, expires midnight, while supplies last, last chance

Security Team,
Sam Martinez"
"legitimate","Subject: Research discussion

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Let me know if the timing works for you.

Best,
Cameron Garcia"
"legitimate","Subject: Team lunch planning

Thanks for attending the workshop. Here are links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Cameron Wong"
"legitimate","Subject: Project update

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

I'll share the slides later today.

Best,
Morgan Kim"
"phishing","Hi there, congratulations! You are the selected recipient of a refund. To collect your payment of $10,000, please provide your routing number to process the total. This deal is limited time.

Keywords: debt million thousand refund

Support Desk,
Casey Patel"
"phishing","Dear customer, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: warning, go to, noreply

Compliance Team,
Riley Khan"
"phishing","Dear customer, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: passcode, pin, 2fa, account, security question

Regards,
Casey Lee"
"legitimate","Subject: Conference registration

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Alex Singh"
"phishing","Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: update, classified, confidential, tell friends, attachment, go to

Security Team,
Avery Garcia"
"legitimate","Subject: Schedule confirmation

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Taylor Singh"
"legitimate","Subject: Performance feedback

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Avery Wong"
"legitimate","Subject: Budget planning

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Let me know if the timing works for you.

Best,
Sam Garcia"
"phishing","Attention, this is an expires today notice regarding your account. Your access will expire soon. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: act fast asap don't wait expires quick

Regards,
Jamie Khan"
"legitimate","Subject: Weekly status report

Thanks for attending the workshop. Here are links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Jordan Lee"
"phishing","Hello, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: remembered you mentioning, unusual, temporary loan

Compliance Team,
Riley Martinez"
"phishing","Dear user, this is the security department accounts team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: amazon medicaid netflix citibank

Support Desk,
Jordan Khan"
"phishing","Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: extend stay, trust me, hospital, soulmate, relationship

Security Team,
Jordan Brown"
"phishing","Account holder, final warning. Failure to respond will restrict your account. Immediate action is required to avoid fine. Your case will be referred to the judge if unresolved.

Keywords: restrict cease court cancel

Risk Operations,
Alex Brown"
"legitimate","Subject: Quarterly roadmap

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Appreciate your feedback on this draft.

Best,
Jamie Kim"
"legitimate","Subject: Budget planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Alex Garcia"
"phishing","Notice, this is an now notice regarding your account. Your access will expire within 24 hours. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: limited offer expire immediate while supplies last

Regards,
Cameron Khan"
"phishing","Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security question, access code, backup codes

IT Desk,
Jamie Singh"
"phishing","Hello, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: scan, ransomware, troubleshoot

Security Team,
Taylor Khan"
"legitimate","Subject: Networking event details

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Casey Patel"
"phishing","Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: expires today, expire, now, final notice

Compliance Team,
Taylor Wong"
"legitimate","Subject: Team lunch planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

I'll share the slides later today.

Best,
Riley Khan"
"phishing","Hi there, congratulations! You are the selected recipient of a refund. To redeem your payment of ₹80,000, please provide your credit card to process the sum. This offer is available today only.

Keywords: mortgage bonus profit price debt

IT Desk,
Riley Khan"
"phishing","Hi there, this is an don't wait notice regarding your account. Your access will expire soon. To avoid interruption, complete the form now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: hurry while supplies last

IT Desk,
Morgan Khan"
"legitimate","Subject: Office maintenance

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Appreciate your feedback on this draft.

Best,
Cameron Nguyen"
"phishing","Hi there, this is the department compliance team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: irs manager mastercard

Support Desk,
Casey Nguyen"
"phishing","Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: destiny, marriage, immediately, transfer back, businessman

Regards,
Jamie Kim"
"phishing","Dear customer, final warning. Failure to respond will hold your account. Immediate action is required to avoid legal action. Your case will be referred to the judge if unresolved.

Keywords: action required consequences remove terminate

Regards,
Jamie Nguyen"
"legitimate","Subject: Welcome aboard

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Avery Singh"
"legitimate","Subject: Code review summary

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Jamie Nguyen"
"phishing","Hello, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: asap, expire, now, hurry

Regards,
Jordan Garcia"
"phishing","Hello, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: financial request, understand these, we talked about

Sincerely,
Jordan Nguyen"
"legitimate","Subject: Code review summary

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Let me know if the timing works for you.

Best,
Taylor Nguyen"
"phishing","Hi there, this is an today only notice regarding your account. Your access will expire within 24 hours. To avoid interruption, complete the form now. This offer is time sensitive and ends soon. Follow the instructions now.

Keywords: limited offer expire rush final notice

Support Desk,
Riley Garcia"
"phishing","Hi there, this is the fraud prevention accounts team. There are policy violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: mcafee irs administration

Account Services,
Jamie Patel"
"phishing","Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: system generated, noreply, confidential

Support Desk,
Jordan Wong"
"legitimate","Subject: Performance feedback

Thanks for attending the workshop. Here are links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Casey Martinez"
"phishing","Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: backup codes, access code, update password, recovery key, reset, two factor

Regards,
Sam Martinez"
"legitimate","Subject: Project update

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Thanks for reviewing the document.

Best,
Riley Garcia"
"legitimate","Subject: Workshop recap

Sharing the revised documentation with examples. The endpoints are described in section two.

I'll share the slides later today.

Best,
Casey Garcia"
"phishing","Dear customer, this is the legal compliance team. There are policy violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: cia facebook ebay norton

Regards,
Jordan Kim"
"phishing","Hi there, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: now, final notice, expires midnight, time sensitive

Regards,
Morgan Patel"
"legitimate","Subject: Networking event details

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Alex Martinez"
"phishing","Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: we talked about, unusual, children's hospital

Compliance Team,
Jamie Singh"
"legitimate","Subject: Welcome aboard

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Morgan Singh"
"phishing","Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notice, attachment, confidential, classified, click now, secret

Sincerely,
Taylor Nguyen"
"phishing","Attention, final warning. Failure to respond will hold your account. Immediate action is required to avoid legal action. Your case will be referred to court if unresolved.

Keywords: action required court confiscate

Compliance Team,
Jordan Patel"
"legitimate","Subject: Research discussion

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Thanks for reviewing the document.

Best,
Casey Nguyen"
"legitimate","Subject: Invoice confirmation

Sharing the revised documentation with examples. The new endpoints are described in section two.

Let me know if the timing works for you.

Best,
Avery Kim"
"phishing","Notice, we detected a security alert on your account. To restore access, please update your information. Your account may be locked until you reactivate it.

Keywords: suspended restricted compromised frozen deactivated

IT Desk,
Avery Kim"
"legitimate","Subject: Quarterly roadmap

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Jamie Kim"
"legitimate","Subject: Performance feedback

Sharing the revised documentation with examples. The endpoints are described in section two.

Appreciate your feedback on this draft.

Best,
Morgan Nguyen"
"phishing","Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: financial request, we talked about, you were wearing

Compliance Team,
Jamie Nguyen"
"legitimate","Subject: Classroom logistics

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Sam Garcia"
"legitimate","Subject: Team lunch planning

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Feel free to add notes before we meet.

Best,
Jamie Patel"
"phishing","Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: might understand, charity gala, international issues

Compliance Team,
Sam Khan"
"phishing","Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: immediate, rush, expires midnight, while supplies last, expires today

IT Desk,
Avery Lee"
"legitimate","Subject: Training session notes

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Thanks for reviewing the document.

Best,
Riley Garcia"
"legitimate","Subject: Networking event details

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Thanks for reviewing the document.

Best,
Cameron Brown"
"phishing","Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notification, classified, install, link, system generated

Sincerely,
Taylor Wong"
"legitimate","Subject: Training session notes

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Taylor Khan"
"legitimate","Subject: Office maintenance

Sharing the revised documentation with examples. The endpoints are described in section two.

Appreciate your feedback on this draft.

Best,
Riley Singh"
"phishing","Notice, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: system administrator, server, infection, help desk, technical support

Compliance Team,
Riley Wong"
"legitimate","Subject: Documentation review

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Jamie Garcia"
"phishing","Dear customer, we detected a security alert on your account. To authenticate access, please update your information. Your account may be restricted until you reactivate it.

Keywords: authenticate account closed frozen hacked

Sincerely,
Avery Singh"
"legitimate","Subject: Documentation review

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

I'll share the slides later today.

Best,
Jordan Kim"
"phishing","Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: time sensitive, last chance, final notice, immediate

IT Desk,
Avery Garcia"
"phishing","Dear user, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: technical support, connection, virus, help desk, upgrade, ransomware

Support Desk,
Cameron Martinez"
"phishing","Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: update, notification, share, click here, confidential, notice

IT Desk,
Jordan Lee"
"legitimate","Subject: Team lunch planning

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Thanks for reviewing the document.

Best,
Casey Kim"
"legitimate","Subject: Meeting follow-up

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Taylor Garcia"
"phishing","Dear customer, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: genuine, medical conference, oil rig

Account Services,
Jamie Martinez"
"phishing","Hello, congratulations! You are the selected recipient of a refund. To redeem your payment of €5,000, please provide your account number to process the sum. This offer is available today only.

Keywords: deposit 10000 profit wire save

Compliance Team,
Cameron Nguyen"
"phishing","Attention, this is the attorney accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: adobe acquisition

Regards,
Jamie Garcia"
"legitimate","Subject: Budget planning

Sharing the revised documentation with examples. The new endpoints are described in section two.

I'll share the slides later today.

Best,
Alex Singh"
"legitimate","Subject: Research discussion

Thanks for attending the workshop. Here are the links to references and the slide deck.

I'll share the slides later today.

Best,
Avery Nguyen"
"legitimate","Subject: Conference registration

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Feel free to add notes before we meet.

Best,
Sam Martinez"
"phishing","Hello, this is the government compliance team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a restriction.

Keywords: irs acquisition social security american express official

Account Services,
Casey Singh"
"phishing","Attention, your account has been suspended. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: preferences signin two factor

Compliance Team,
Alex Khan"
"phishing","Hi there, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: rush, hurry, expire, deadline, limited time

Support Desk,
Taylor Garcia"
"legitimate","Subject: Workshop recap

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Morgan Martinez"
"legitimate","Subject: Budget planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Taylor Wong"
"phishing","Attention, we detected unusual activity on your account. To restore access, please update your information. Your account may be restricted until you recover it.

Keywords: recover restore security suspended compromised

Compliance Team,
Morgan Nguyen"
"phishing","Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: rush, instantly, limited time, don't wait

Security Team,
Casey Wong"
"phishing","Dear customer, congratulations! You are the selected recipient of a reward. To redeem your payment of $10,000, please provide your account number to process the total. This offer is available today only.

Keywords: reward need help cash save

Regards,
Casey Brown"
"phishing","Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notification, click here, private, click now

Compliance Team,
Riley Brown"
"phishing","Attention, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: secret, install, sensitive, delete after reading, go to

Account Services,
Casey Khan"
"phishing","Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: 24 hours, expire, deadline, rush, expires, act fast

Account Services,
Sam Khan"
"phishing","Attention, this is an deadline notice regarding your account. Your access will expire within 24 hours. To avoid interruption, complete the form now. This offer is last chance and expires midnight. Follow the instructions now.

Keywords: time sensitive don't wait act fast asap

Compliance Team,
Casey Brown"
"phishing","Hello, this is an final notice notice regarding your account. Your access will be limited soon. To avoid interruption, complete the form now. This offer is time sensitive and ends soon. Follow the instructions now.

Keywords: 24 hours act now act fast

Account Services,
Avery Wong"
"legitimate","Subject: Schedule confirmation

Sharing the revised documentation with examples. The new endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Alex Martinez"
"phishing","Attention, we detected a login attempt on your account. To verify access, please confirm your information. Your account may be temporarily on hold until you recover it.

Keywords: update breach account closed access denied verify

Support Desk,
Casey Patel"
"phishing","Dear customer, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: help me, destiny, sincere, transfer back, businessman

Security Team,
Cameron Lee"
"legitimate","Subject: Workshop recap

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Riley Patel"
"phishing","Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: urgent, asap, limited offer, expires, expires midnight, last chance

Regards,
Avery Khan"
"phishing","Hello, we detected a security alert on your account. To restore access, please validate your information. Your account may be locked until you recover it.

Keywords: validate unauthorized security alert frozen

Regards,
Avery Martinez"
"phishing","Account holder, final warning. Failure to respond will restrict your account. Immediate action is required to avoid penalty. Your case will be referred to court if unresolved.

Keywords: block cease

IT Desk,
Jordan Nguyen"
"legitimate","Subject: Classroom logistics

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Jordan Nguyen"
"legitimate","Subject: Conference registration

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Casey Martinez"
"phishing","Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: emergency, help me, stranded, relationship, dating, extend stay

Support Desk,
Jamie Brown"
"legitimate","Subject: Budget planning

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Jamie Wong"
"legitimate","Subject: Documentation review

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Morgan Khan"
"legitimate","Subject: Welcome aboard

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Alex Lee"
"legitimate","Subject: Team lunch planning

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Jordan Singh"
"legitimate","Subject: Performance feedback

Sharing the revised documentation with examples. The endpoints are described in section two.

Thanks for reviewing the document.

Best,
Alex Nguyen"
"legitimate","Subject: Lab booking confirmation

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Let me know if the timing works for you.

Best,
Riley Khan"
"phishing","Dear customer, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: attachment, do not share, go to, forward, private, click now

Security Team,
Alex Kim"
"legitimate","Subject: Classroom logistics

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Morgan Garcia"
"phishing","Hello, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: database, infection, security software

Compliance Team,
Avery Singh"
"phishing","Dear customer, we detected a login attempt on your account. To restore access, please update your information. Your account may be restricted until you recover it.

Keywords: suspend authenticate hacked security

Support Desk,
Alex Khan"
"legitimate","Subject: Quarterly roadmap

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Feel free to add notes before we meet.

Best,
Casey Kim"
"phishing","Attention, your account has been locked. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: access code account

IT Desk,
Jamie Wong"
"phishing","Hello, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: expires midnight, expires, act now, limited time, final notice, time sensitive

Regards,
Sam Khan"
"phishing","Dear customer, congratulations! You are the selected recipient of a refund. To collect your gift of £2,500, please provide your credit card to process the amount. This deal is limited time.

Keywords: sale dollars fee

Regards,
Casey Patel"
"phishing","Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: authentication, personal information, recovery key

Sincerely,
Jamie Brown"
"phishing","Dear customer, this is an while supplies last notice regarding your account. Your access will expire today. To avoid interruption, complete the form now. This offer is time sensitive and ends soon. Follow the instructions immediately.

Keywords: urgent expires today quick

Sincerely,
Cameron Nguyen"
"phishing","Hello, your account has been restricted. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: two factor settings

Sincerely,
Cameron Nguyen"
"phishing","Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: expire, quick, expires, limited time, expires midnight

Account Services,
Riley Garcia"
"legitimate","Subject: Team lunch planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Jordan Garcia"
"phishing","Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: conference, marry, romance

Regards,
Casey Khan"
"legitimate","Subject: Welcome aboard

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Riley Kim"
"phishing","Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: confidential, notice, attachment, noreply, do not forward, secret

Support Desk,
Avery Martinez"
"legitimate","Subject: Networking event details

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Riley Garcia"
"phishing","Notice, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: repair, error, spyware, antivirus

Security Team,
Morgan Patel"
"phishing","Notice, this is an asap notice regarding your account. Your access will expire today. To avoid interruption, respond asap. This offer is last chance and expires midnight. Follow the instructions now.

Keywords: expires today deadline urgent act now today only

Security Team,
Jamie Patel"
"phishing","Hello, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: stranded, traveler, marriage

Support Desk,
Cameron Kim"
"legitimate","Subject: Research discussion

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Feel free to add notes before we meet.

Best,
Taylor Martinez"
"phishing","Hi there, this is the microsoft security team. There are policy violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: chase zoom

Support Desk,
Cameron Patel"
"phishing","Dear user, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: infection, customer service, patch

Regards,
Jordan Nguyen"
"phishing","Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: pin, signin, authentication, password

Account Services,
Sam Khan"
"legitimate","Subject: Office maintenance

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Riley Nguyen"
"phishing","Hello, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: emergency loan, charity gala, unexpected situation

Regards,
Jamie Khan"
"phishing","Account holder, this is the irs compliance team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: social security mcafee

Risk Operations,
Avery Garcia"
"phishing","Dear user, this is an ends soon notice regarding your account. Your access will be limited today. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: instantly 48 hours final notice 24 hours

Compliance Team,
Casey Singh"
"phishing","Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: update password, passcode, backup codes

IT Desk,
Casey Nguyen"
"phishing","Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: last chance, expires today, limited offer, final notice

Security Team,
Morgan Lee"
"legitimate","Subject: Quarterly roadmap

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Casey Patel"
"phishing","Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: transfer back, you were wearing, unusual, personal story, unexpected situation, hotel asking

Regards,
Alex Garcia"
"phishing","Dear customer, this is the fraud prevention security team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: court administration mcafee treasury

Account Services,
Alex Khan"
"phishing","Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: hospital, afghanistan, deployed, widower, lonely, widow

Regards,
Riley Singh"
"legitimate","Subject: Quarterly roadmap

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Thanks for reviewing the document.

Best,
Avery Garcia"
"phishing","Notice, final warning. Failure to respond will restrict your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: restrict criminal block

Account Services,
Jamie Wong"
"phishing","Hi there, congratulations! You are the winner of a reward. To redeem your payment of 3 BTC, please provide your routing number to process the sum. This offer is limited time.

Keywords: million tax ssn 10000 investment

Compliance Team,
Taylor Nguyen"
"phishing","Dear user, your account has been suspended. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: password sign in change password security question two factor

Sincerely,
Riley Khan"
"phishing","Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: urgent, now, expires midnight, 48 hours

Compliance Team,
Jordan Kim"
"phishing","Dear customer, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: syria, soldier, dating

Compliance Team,
Cameron Garcia"
"phishing","Dear customer, we detected unusual activity on your account. To authenticate access, please validate your information. Your account may be restricted until you recover it.

Keywords: frozen validate

Support Desk,
Jordan Nguyen"
"phishing","Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: confidential, do not share, noreply, alert, download, link

Account Services,
Cameron Kim"
